Probability	Target freq	Row freq	Deck freq	Number to draw	Deck size
    0.026	        3	        0	        4	        6	       27
    0.054	        3	        0	        4	        7	       27
    0.056	        3	        0	        4	        8	       27
    0.094	        3	        0	        4	        9	       27
     0.12	        3	        0	        4	       10	       27
    0.168	        3	        0	        4	       11	       27
      0.2	        3	        0	        4	       12	       27
    0.262	        3	        0	        4	       13	       27
     0.32	        3	        0	        4	       14	       27
    0.366	        3	        0	        4	       15	       27
    0.448	        3	        0	        4	       16	       27
    0.536	        3	        0	        4	       17	       27
      0.0	        3	        0	        4	        0	       28
      0.0	        3	        0	        4	        1	       28
      0.0	        3	        0	        4	        2	       28
      0.0	        3	        0	        4	        3	       28
    0.002	        3	        0	        4	        4	       28
    0.018	        3	        0	        4	        5	       28
    0.026	        3	        0	        4	        6	       28
    0.052	        3	        0	        4	        7	       28
    0.044	        3	        0	        4	        8	       28
     0.09	        3	        0	        4	        9	       28
    0.098	        3	        0	        4	       10	       28
    0.176	        3	        0	        4	       11	       28
    0.206	        3	        0	        4	       12	       28
    0.246	        3	        0	        4	       13	       28
    0.286	        3	        0	        4	       14	       28
    0.414	        3	        0	        4	       15	       28
    0.426	        3	        0	        4	       16	       28
     0.51	        3	        0	        4	       17	       28
      0.0	        3	        0	        4	        0	       29
      0.0	        3	        0	        4	        1	       29
      0.0	        3	        0	        4	        2	       29
    0.002	        3	        0	        4	        3	       29
    0.006	        3	        0	        4	        4	       29
    0.004	        3	        0	        4	        5	       29
     0.01	        3	        0	        4	        6	       29
    0.032	        3	        0	        4	        7	       29
     0.04	        3	        0	        4	        8	       29
      0.1	        3	        0	        4	        9	       29
    0.098	        3	        0	        4	       10	       29
     0.13	        3	        0	        4	       11	       29
    0.186	        3	        0	        4	       12	       29
     0.23	        3	        0	        4	       13	       29
    0.268	        3	        0	        4	       14	       29
     0.32	        3	        0	        4	       15	       29
    0.384	        3	        0	        4	       16	       29
    0.466	        3	        0	        4	       17	       29
      0.0	        3	        0	        4	        0	       30
      0.0	        3	        0	        4	        1	       30
      0.0	        3	        0	        4	        2	       30
      0.0	        3	        0	        4	        3	       30
    0.004	        3	        0	        4	        4	       30
     0.01	        3	        0	        4	        5	       30
     0.03	        3	        0	        4	        6	       30
    0.038	        3	        0	        4	        7	       30
    0.054	        3	        0	        4	        8	       30
    0.068	        3	        0	        4	        9	       30
    0.082	        3	        0	        4	       10	       30
    0.124	        3	        0	        4	       11	       30
    0.186	        3	        0	        4	       12	       30
    0.228	        3	        0	        4	       13	       30
    0.272	        3	        0	        4	       14	       30
    0.286	        3	        0	        4	       15	       30
    0.338	        3	        0	        4	       16	       30
    0.416	        3	        0	        4	       17	       30
      0.0	        3	        0	        4	        0	       31
      0.0	        3	        0	        4	        1	       31
      0.0	        3	        0	        4	        2	       31
      0.0	        3	        0	        4	        3	       31
    0.002	        3	        0	        4	        4	       31
    0.006	        3	        0	        4	        5	       31
     0.02	        3	        0	        4	        6	       31
    0.024	        3	        0	        4	        7	       31
    0.048	        3	        0	        4	        8	       31
     0.04	        3	        0	        4	        9	       31
    0.112	        3	        0	        4	       10	       31
    0.104	        3	        0	        4	       11	       31
     0.15	        3	        0	        4	       12	       31
    0.208	        3	        0	        4	       13	       31
      0.2	        3	        0	        4	       14	       31
    0.296	        3	        0	        4	       15	       31
    0.338	        3	        0	        4	       16	       31
    0.418	        3	        0	        4	       17	       31
      0.0	        3	        0	        4	        0	       32
      0.0	        3	        0	        4	        1	       32
      0.0	        3	        0	        4	        2	       32
    0.002	        3	        0	        4	        3	       32
      0.0	        3	        0	        4	        4	       32
    0.008	        3	        0	        4	        5	       32
    0.012	        3	        0	        4	        6	       32
     0.04	        3	        0	        4	        7	       32
    0.044	        3	        0	        4	        8	       32
    0.062	        3	        0	        4	        9	       32
    0.104	        3	        0	        4	       10	       32
    0.108	        3	        0	        4	       11	       32
    0.128	        3	        0	        4	       12	       32
    0.166	        3	        0	        4	       13	       32
    0.212	        3	        0	        4	       14	       32
     0.26	        3	        0	        4	       15	       32
     0.32	        3	        0	        4	       16	       32
    0.358	        3	        0	        4	       17	       32
      0.0	        3	        0	        4	        0	       33
      0.0	        3	        0	        4	        1	       33
      0.0	        3	        0	        4	        2	       33
      0.0	        3	        0	        4	        3	       33
    0.002	        3	        0	        4	        4	       33
    0.012	        3	        0	        4	        5	       33
    0.016	        3	        0	        4	        6	       33
    0.022	        3	        0	        4	        7	       33
    0.048	        3	        0	        4	        8	       33
     0.04	        3	        0	        4	        9	       33
    0.078	        3	        0	        4	       10	       33
    0.076	        3	        0	        4	       11	       33
    0.134	        3	        0	        4	       12	       33
    0.166	        3	        0	        4	       13	       33
    0.192	        3	        0	        4	       14	       33
    0.252	        3	        0	        4	       15	       33
    0.294	        3	        0	        4	       16	       33
    0.292	        3	        0	        4	       17	       33
      0.0	        3	        0	        4	        0	       34
      0.0	        3	        0	        4	        1	       34
      0.0	        3	        0	        4	        2	       34
      0.0	        3	        0	        4	        3	       34
      0.0	        3	        0	        4	        4	       34
    0.002	        3	        0	        4	        5	       34
    0.006	        3	        0	        4	        6	       34
    0.016	        3	        0	        4	        7	       34
    0.032	        3	        0	        4	        8	       34
    0.038	        3	        0	        4	        9	       34
    0.084	        3	        0	        4	       10	       34
    0.094	        3	        0	        4	       11	       34
    0.128	        3	        0	        4	       12	       34
     0.14	        3	        0	        4	       13	       34
    0.164	        3	        0	        4	       14	       34
    0.228	        3	        0	        4	       15	       34
    0.276	        3	        0	        4	       16	       34
    0.324	        3	        0	        4	       17	       34
      0.0	        3	        0	        4	        0	       35
      0.0	        3	        0	        4	        1	       35
      0.0	        3	        0	        4	        2	       35
      0.0	        3	        0	        4	        3	       35
    0.004	        3	        0	        4	        4	       35
    0.002	        3	        0	        4	        5	       35
     0.02	        3	        0	        4	        6	       35
    0.026	        3	        0	        4	        7	       35
    0.028	        3	        0	        4	        8	       35
    0.034	        3	        0	        4	        9	       35
    0.054	        3	        0	        4	       10	       35
    0.066	        3	        0	        4	       11	       35
    0.094	        3	        0	        4	       12	       35
    0.126	        3	        0	        4	       13	       35
    0.156	        3	        0	        4	       14	       35
    0.178	        3	        0	        4	       15	       35
    0.198	        3	        0	        4	       16	       35
    0.262	        3	        0	        4	       17	       35
      0.0	        3	        0	        4	        0	       36
      0.0	        3	        0	        4	        1	       36
      0.0	        3	        0	        4	        2	       36
      0.0	        3	        0	        4	        3	       36
    0.006	        3	        0	        4	        4	       36
    0.002	        3	        0	        4	        5	       36
    0.008	        3	        0	        4	        6	       36
     0.02	        3	        0	        4	        7	       36
    0.024	        3	        0	        4	        8	       36
    0.052	        3	        0	        4	        9	       36
    0.058	        3	        0	        4	       10	       36
    0.082	        3	        0	        4	       11	       36
    0.132	        3	        0	        4	       12	       36
     0.12	        3	        0	        4	       13	       36
    0.178	        3	        0	        4	       14	       36
    0.186	        3	        0	        4	       15	       36
    0.242	        3	        0	        4	       16	       36
    0.254	        3	        0	        4	       17	       36
      0.0	        3	        0	        4	        0	       37
      0.0	        3	        0	        4	        1	       37
      0.0	        3	        0	        4	        2	       37
      0.0	        3	        0	        4	        3	       37
      0.0	        3	        0	        4	        4	       37
    0.008	        3	        0	        4	        5	       37
    0.004	        3	        0	        4	        6	       37
    0.014	        3	        0	        4	        7	       37
    0.028	        3	        0	        4	        8	       37
    0.042	        3	        0	        4	        9	       37
    0.068	        3	        0	        4	       10	       37
    0.064	        3	        0	        4	       11	       37
    0.084	        3	        0	        4	       12	       37
     0.12	        3	        0	        4	       13	       37
    0.124	        3	        0	        4	       14	       37
    0.198	        3	        0	        4	       15	       37
    0.208	        3	        0	        4	       16	       37
    0.254	        3	        0	        4	       17	       37
      0.0	        3	        0	        4	        0	       38
      0.0	        3	        0	        4	        1	       38
      0.0	        3	        0	        4	        2	       38
      0.0	        3	        0	        4	        3	       38
      0.0	        3	        0	        4	        4	       38
    0.006	        3	        0	        4	        5	       38
    0.004	        3	        0	        4	        6	       38
    0.004	        3	        0	        4	        7	       38
    0.022	        3	        0	        4	        8	       38
    0.044	        3	        0	        4	        9	       38
    0.052	        3	        0	        4	       10	       38
    0.062	        3	        0	        4	       11	       38
    0.084	        3	        0	        4	       12	       38
    0.108	        3	        0	        4	       13	       38
    0.146	        3	        0	        4	       14	       38
    0.146	        3	        0	        4	       15	       38
    0.212	        3	        0	        4	       16	       38
    0.206	        3	        0	        4	       17	       38
      0.0	        3	        0	        4	        0	       39
      0.0	        3	        0	        4	        1	       39
      0.0	        3	        0	        4	        2	       39
      0.0	        3	        0	        4	        3	       39
    0.002	        3	        0	        4	        4	       39
    0.004	        3	        0	        4	        5	       39
     0.01	        3	        0	        4	        6	       39
    0.008	        3	        0	        4	        7	       39
    0.014	        3	        0	        4	        8	       39
     0.04	        3	        0	        4	        9	       39
    0.026	        3	        0	        4	       10	       39
    0.058	        3	        0	        4	       11	       39
    0.082	        3	        0	        4	       12	       39
     0.09	        3	        0	        4	       13	       39
    0.142	        3	        0	        4	       14	       39
    0.138	        3	        0	        4	       15	       39
    0.194	        3	        0	        4	       16	       39
    0.208	        3	        0	        4	       17	       39
      0.0	        3	        0	        4	        0	       40
      0.0	        3	        0	        4	        1	       40
      0.0	        3	        0	        4	        2	       40
      0.0	        3	        0	        4	        3	       40
      0.0	        3	        0	        4	        4	       40
    0.002	        3	        0	        4	        5	       40
    0.012	        3	        0	        4	        6	       40
    0.016	        3	        0	        4	        7	       40
    0.018	        3	        0	        4	        8	       40
     0.02	        3	        0	        4	        9	       40
    0.036	        3	        0	        4	       10	       40
    0.072	        3	        0	        4	       11	       40
    0.078	        3	        0	        4	       12	       40
    0.092	        3	        0	        4	       13	       40
    0.104	        3	        0	        4	       14	       40
    0.116	        3	        0	        4	       15	       40
    0.176	        3	        0	        4	       16	       40
    0.178	        3	        0	        4	       17	       40
      0.0	        3	        0	        4	        0	       41
      0.0	        3	        0	        4	        1	       41
      0.0	        3	        0	        4	        2	       41
      0.0	        3	        0	        4	        3	       41
    0.002	        3	        0	        4	        4	       41
    0.004	        3	        0	        4	        5	       41
    0.006	        3	        0	        4	        6	       41
    0.012	        3	        0	        4	        7	       41
    0.018	        3	        0	        4	        8	       41
    0.032	        3	        0	        4	        9	       41
    0.032	        3	        0	        4	       10	       41
    0.036	        3	        0	        4	       11	       41
    0.044	        3	        0	        4	       12	       41
    0.084	        3	        0	        4	       13	       41
    0.092	        3	        0	        4	       14	       41
    0.146	        3	        0	        4	       15	       41
    0.154	        3	        0	        4	       16	       41
      0.2	        3	        0	        4	       17	       41
      0.0	        3	        0	        4	        0	       42
      0.0	        3	        0	        4	        1	       42
      0.0	        3	        0	        4	        2	       42
      0.0	        3	        0	        4	        3	       42
      0.0	        3	        0	        4	        4	       42
    0.002	        3	        0	        4	        5	       42
    0.006	        3	        0	        4	        6	       42
     0.01	        3	        0	        4	        7	       42
    0.018	        3	        0	        4	        8	       42
    0.022	        3	        0	        4	        9	       42
    0.038	        3	        0	        4	       10	       42
    0.056	        3	        0	        4	       11	       42
    0.052	        3	        0	        4	       12	       42
     0.07	        3	        0	        4	       13	       42
    0.114	        3	        0	        4	       14	       42
     0.12	        3	        0	        4	       15	       42
     0.16	        3	        0	        4	       16	       42
    0.156	        3	        0	        4	       17	       42
      0.0	        3	        0	        4	        0	       43
      0.0	        3	        0	        4	        1	       43
      0.0	        3	        0	        4	        2	       43
      0.0	        3	        0	        4	        3	       43
      0.0	        3	        0	        4	        4	       43
    0.004	        3	        0	        4	        5	       43
    0.012	        3	        0	        4	        6	       43
    0.004	        3	        0	        4	        7	       43
    0.026	        3	        0	        4	        8	       43
     0.02	        3	        0	        4	        9	       43
    0.024	        3	        0	        4	       10	       43
    0.062	        3	        0	        4	       11	       43
    0.052	        3	        0	        4	       12	       43
     0.06	        3	        0	        4	       13	       43
    0.102	        3	        0	        4	       14	       43
    0.132	        3	        0	        4	       15	       43
    0.118	        3	        0	        4	       16	       43
    0.148	        3	        0	        4	       17	       43
      0.0	        3	        0	        4	        0	       44
      0.0	        3	        0	        4	        1	       44
      0.0	        3	        0	        4	        2	       44
      0.0	        3	        0	        4	        3	       44
    0.004	        3	        0	        4	        4	       44
      0.0	        3	        0	        4	        5	       44
     0.01	        3	        0	        4	        6	       44
    0.004	        3	        0	        4	        7	       44
    0.024	        3	        0	        4	        8	       44
    0.042	        3	        0	        4	        9	       44
    0.018	        3	        0	        4	       10	       44
    0.052	        3	        0	        4	       11	       44
    0.054	        3	        0	        4	       12	       44
    0.072	        3	        0	        4	       13	       44
     0.05	        3	        0	        4	       14	       44
    0.102	        3	        0	        4	       15	       44
     0.13	        3	        0	        4	       16	       44
    0.132	        3	        0	        4	       17	       44
      0.0	        3	        0	        4	        0	       45
      0.0	        3	        0	        4	        1	       45
      0.0	        3	        0	        4	        2	       45
      0.0	        3	        0	        4	        3	       45
      0.0	        3	        0	        4	        4	       45
     0.01	        3	        0	        4	        5	       45
    0.006	        3	        0	        4	        6	       45
     0.01	        3	        0	        4	        7	       45
    0.014	        3	        0	        4	        8	       45
    0.026	        3	        0	        4	        9	       45
    0.032	        3	        0	        4	       10	       45
    0.036	        3	        0	        4	       11	       45
     0.06	        3	        0	        4	       12	       45
    0.066	        3	        0	        4	       13	       45
    0.096	        3	        0	        4	       14	       45
    0.104	        3	        0	        4	       15	       45
    0.116	        3	        0	        4	       16	       45
    0.164	        3	        0	        4	       17	       45
      0.0	        3	        0	        4	        0	       46
      0.0	        3	        0	        4	        1	       46
      0.0	        3	        0	        4	        2	       46
      0.0	        3	        0	        4	        3	       46
      0.0	        3	        0	        4	        4	       46
      0.0	        3	        0	        4	        5	       46
    0.004	        3	        0	        4	        6	       46
    0.006	        3	        0	        4	        7	       46
    0.014	        3	        0	        4	        8	       46
    0.022	        3	        0	        4	        9	       46
     0.04	        3	        0	        4	       10	       46
    0.034	        3	        0	        4	       11	       46
    0.042	        3	        0	        4	       12	       46
    0.044	        3	        0	        4	       13	       46
     0.08	        3	        0	        4	       14	       46
     0.09	        3	        0	        4	       15	       46
     0.11	        3	        0	        4	       16	       46
    0.142	        3	        0	        4	       17	       46
      0.0	        3	        0	        4	        0	       47
      0.0	        3	        0	        4	        1	       47
      0.0	        3	        0	        4	        2	       47
      0.0	        3	        0	        4	        3	       47
      0.0	        3	        0	        4	        4	       47
    0.006	        3	        0	        4	        5	       47
    0.008	        3	        0	        4	        6	       47
     0.01	        3	        0	        4	        7	       47
     0.01	        3	        0	        4	        8	       47
    0.014	        3	        0	        4	        9	       47
    0.028	        3	        0	        4	       10	       47
    0.046	        3	        0	        4	       11	       47
    0.032	        3	        0	        4	       12	       47
     0.06	        3	        0	        4	       13	       47
    0.084	        3	        0	        4	       14	       47
    0.092	        3	        0	        4	       15	       47
     0.12	        3	        0	        4	       16	       47
    0.094	        3	        0	        4	       17	       47
      0.0	        3	        0	        4	        0	       48
      0.0	        3	        0	        4	        1	       48
      0.0	        3	        0	        4	        2	       48
      0.0	        3	        0	        4	        3	       48
    0.002	        3	        0	        4	        4	       48
      0.0	        3	        0	        4	        5	       48
    0.004	        3	        0	        4	        6	       48
     0.01	        3	        0	        4	        7	       48
    0.014	        3	        0	        4	        8	       48
    0.022	        3	        0	        4	        9	       48
    0.022	        3	        0	        4	       10	       48
    0.046	        3	        0	        4	       11	       48
    0.044	        3	        0	        4	       12	       48
    0.048	        3	        0	        4	       13	       48
    0.058	        3	        0	        4	       14	       48
    0.092	        3	        0	        4	       15	       48
    0.104	        3	        0	        4	       16	       48
    0.122	        3	        0	        4	       17	       48
      0.0	        3	        0	        4	        0	       49
      0.0	        3	        0	        4	        1	       49
      0.0	        3	        0	        4	        2	       49
      0.0	        3	        0	        4	        3	       49
      0.0	        3	        0	        4	        4	       49
    0.004	        3	        0	        4	        5	       49
    0.004	        3	        0	        4	        6	       49
      0.0	        3	        0	        4	        7	       49
    0.012	        3	        0	        4	        8	       49
    0.012	        3	        0	        4	        9	       49
    0.028	        3	        0	        4	       10	       49
    0.032	        3	        0	        4	       11	       49
     0.03	        3	        0	        4	       12	       49
    0.038	        3	        0	        4	       13	       49
    0.056	        3	        0	        4	       14	       49
    0.084	        3	        0	        4	       15	       49
    0.078	        3	        0	        4	       16	       49
    0.122	        3	        0	        4	       17	       49
      0.0	        3	        0	        4	        0	       50
      0.0	        3	        0	        4	        1	       50
      0.0	        3	        0	        4	        2	       50
      0.0	        3	        0	        4	        3	       50
    0.002	        3	        0	        4	        4	       50
    0.002	        3	        0	        4	        5	       50
    0.004	        3	        0	        4	        6	       50
      0.0	        3	        0	        4	        7	       50
    0.014	        3	        0	        4	        8	       50
    0.014	        3	        0	        4	        9	       50
     0.02	        3	        0	        4	       10	       50
     0.04	        3	        0	        4	       11	       50
    0.036	        3	        0	        4	       12	       50
     0.05	        3	        0	        4	       13	       50
    0.068	        3	        0	        4	       14	       50
    0.072	        3	        0	        4	       15	       50
    0.104	        3	        0	        4	       16	       50
    0.106	        3	        0	        4	       17	       50
      0.0	        3	        0	        4	        0	       51
      0.0	        3	        0	        4	        1	       51
      0.0	        3	        0	        4	        2	       51
      0.0	        3	        0	        4	        3	       51
      0.0	        3	        0	        4	        4	       51
    0.004	        3	        0	        4	        5	       51
      0.0	        3	        0	        4	        6	       51
    0.004	        3	        0	        4	        7	       51
    0.002	        3	        0	        4	        8	       51
     0.02	        3	        0	        4	        9	       51
    0.016	        3	        0	        4	       10	       51
    0.018	        3	        0	        4	       11	       51
    0.034	        3	        0	        4	       12	       51
     0.05	        3	        0	        4	       13	       51
    0.054	        3	        0	        4	       14	       51
    0.072	        3	        0	        4	       15	       51
    0.078	        3	        0	        4	       16	       51
    0.102	        3	        0	        4	       17	       51
      0.0	        3	        0	        4	        0	       52
      0.0	        3	        0	        4	        1	       52
      0.0	        3	        0	        4	        2	       52
      0.0	        3	        0	        4	        3	       52
      0.0	        3	        0	        4	        4	       52
      0.0	        3	        0	        4	        5	       52
    0.002	        3	        0	        4	        6	       52
    0.006	        3	        0	        4	        7	       52
    0.008	        3	        0	        4	        8	       52
    0.016	        3	        0	        4	        9	       52
    0.026	        3	        0	        4	       10	       52
    0.022	        3	        0	        4	       11	       52
    0.024	        3	        0	        4	       12	       52
    0.044	        3	        0	        4	       13	       52
     0.07	        3	        0	        4	       14	       52
    0.076	        3	        0	        4	       15	       52
    0.074	        3	        0	        4	       16	       52
    0.088	        3	        0	        4	       17	       52
      0.0	        3	        1	        0	        0	       18
      0.0	        3	        1	        0	        0	       19
      0.0	        3	        1	        0	        0	       20
      0.0	        3	        1	        0	        0	       21
      0.0	        3	        1	        0	        0	       22
      0.0	        3	        1	        0	        0	       23
      0.0	        3	        1	        0	        0	       24
      0.0	        3	        1	        0	        0	       25
      0.0	        3	        1	        0	        0	       26
      0.0	        3	        1	        0	        0	       27
      0.0	        3	        1	        0	        0	       28
      0.0	        3	        1	        0	        0	       29
      0.0	        3	        1	        0	        0	       30
      0.0	        3	        1	        0	        0	       31
      0.0	        3	        1	        0	        0	       32
      0.0	        3	        1	        0	        0	       33
      0.0	        3	        1	        0	        0	       34
      0.0	        3	        1	        0	        0	       35
      0.0	        3	        1	        0	        0	       36
      0.0	        3	        1	        0	        0	       37
      0.0	        3	        1	        0	        0	       38
      0.0	        3	        1	        0	        0	       39
      0.0	        3	        1	        0	        0	       40
      0.0	        3	        1	        0	        0	       41
      0.0	        3	        1	        0	        0	       42
      0.0	        3	        1	        0	        0	       43
      0.0	        3	        1	        0	        0	       44
      0.0	        3	        1	        0	        0	       45
      0.0	        3	        1	        0	        0	       46
      0.0	        3	        1	        0	        0	       47
      0.0	        3	        1	        0	        0	       48
      0.0	        3	        1	        0	        0	       49
      0.0	        3	        1	        0	        0	       50
      0.0	        3	        1	        0	        0	       51
      0.0	        3	        1	        0	        0	       52
      0.0	        3	        1	        1	        0	       18
      0.0	        3	        1	        1	        0	       19
      0.0	        3	        1	        1	        0	       20
      0.0	        3	        1	        1	        0	       21
      0.0	        3	        1	        1	        0	       22
      0.0	        3	        1	        1	        0	       23
      0.0	        3	        1	        1	        0	       24
      0.0	        3	        1	        1	        0	       25
      0.0	        3	        1	        1	        0	       26
      0.0	        3	        1	        1	        0	       27
      0.0	        3	        1	        1	        0	       28
      0.0	        3	        1	        1	        0	       29
      0.0	        3	        1	        1	        0	       30
      0.0	        3	        1	        1	        0	       31
      0.0	        3	        1	        1	        0	       32
      0.0	        3	        1	        1	        0	       33
      0.0	        3	        1	        1	        0	       34
      0.0	        3	        1	        1	        0	       35
      0.0	        3	        1	        1	        0	       36
      0.0	        3	        1	        1	        0	       37
      0.0	        3	        1	        1	        0	       38
      0.0	        3	        1	        1	        0	       39
      0.0	        3	        1	        1	        0	       40
      0.0	        3	        1	        1	        0	       41
      0.0	        3	        1	        1	        0	       42
      0.0	        3	        1	        1	        0	       43
      0.0	        3	        1	        1	        0	       44
      0.0	        3	        1	        1	        0	       45
      0.0	        3	        1	        1	        0	       46
      0.0	        3	        1	        1	        0	       47
      0.0	        3	        1	        1	        0	       48
      0.0	        3	        1	        1	        0	       49
      0.0	        3	        1	        1	        0	       50
      0.0	        3	        1	        1	        0	       51
      0.0	        3	        1	        1	        0	       52
      0.0	        3	        1	        2	        0	       18
      0.0	        3	        1	        2	        1	       18
    0.012	        3	        1	        2	        2	       18
     0.02	        3	        1	        2	        3	       18
    0.032	        3	        1	        2	        4	       18
    0.072	        3	        1	        2	        5	       18
    0.106	        3	        1	        2	        6	       18
    0.126	        3	        1	        2	        7	       18
    0.174	        3	        1	        2	        8	       18
    0.268	        3	        1	        2	        9	       18
    0.302	        3	        1	        2	       10	       18
    0.354	        3	        1	        2	       11	       18
    0.442	        3	        1	        2	       12	       18
    0.518	        3	        1	        2	       13	       18
    0.588	        3	        1	        2	       14	       18
    0.686	        3	        1	        2	       15	       18
    0.768	        3	        1	        2	       16	       18
    0.896	        3	        1	        2	       17	       18
      0.0	        3	        1	        2	        0	       19
      0.0	        3	        1	        2	        1	       19
    0.006	        3	        1	        2	        2	       19
    0.008	        3	        1	        2	        3	       19
     0.03	        3	        1	        2	        4	       19
    0.044	        3	        1	        2	        5	       19
    0.082	        3	        1	        2	        6	       19
    0.106	        3	        1	        2	        7	       19
     0.17	        3	        1	        2	        8	       19
    0.196	        3	        1	        2	        9	       19
    0.244	        3	        1	        2	       10	       19
     0.32	        3	        1	        2	       11	       19
    0.372	        3	        1	        2	       12	       19
     0.44	        3	        1	        2	       13	       19
    0.504	        3	        1	        2	       14	       19
    0.634	        3	        1	        2	       15	       19
    0.726	        3	        1	        2	       16	       19
    0.822	        3	        1	        2	       17	       19
      0.0	        3	        1	        2	        0	       20
      0.0	        3	        1	        2	        1	       20
    0.004	        3	        1	        2	        2	       20
    0.016	        3	        1	        2	        3	       20
    0.018	        3	        1	        2	        4	       20
     0.04	        3	        1	        2	        5	       20
    0.076	        3	        1	        2	        6	       20
    0.098	        3	        1	        2	        7	       20
    0.154	        3	        1	        2	        8	       20
     0.21	        3	        1	        2	        9	       20
    0.236	        3	        1	        2	       10	       20
    0.276	        3	        1	        2	       11	       20
     0.38	        3	        1	        2	       12	       20
    0.424	        3	        1	        2	       13	       20
    0.458	        3	        1	        2	       14	       20
    0.564	        3	        1	        2	       15	       20
    0.612	        3	        1	        2	       16	       20
    0.704	        3	        1	        2	       17	       20
      0.0	        3	        1	        2	        0	       21
      0.0	        3	        1	        2	        1	       21
    0.002	        3	        1	        2	        2	       21
    0.012	        3	        1	        2	        3	       21
    0.018	        3	        1	        2	        4	       21
     0.04	        3	        1	        2	        5	       21
    0.072	        3	        1	        2	        6	       21
    0.094	        3	        1	        2	        7	       21
    0.118	        3	        1	        2	        8	       21
    0.158	        3	        1	        2	        9	       21
    0.222	        3	        1	        2	       10	       21
     0.25	        3	        1	        2	       11	       21
    0.304	        3	        1	        2	       12	       21
    0.338	        3	        1	        2	       13	       21
    0.416	        3	        1	        2	       14	       21
    0.512	        3	        1	        2	       15	       21
    0.604	        3	        1	        2	       16	       21
    0.656	        3	        1	        2	       17	       21
      0.0	        3	        1	        2	        0	       22
      0.0	        3	        1	        2	        1	       22
    0.002	        3	        1	        2	        2	       22
    0.016	        3	        1	        2	        3	       22
    0.026	        3	        1	        2	        4	       22
    0.028	        3	        1	        2	        5	       22
    0.066	        3	        1	        2	        6	       22
    0.102	        3	        1	        2	        7	       22
    0.102	        3	        1	        2	        8	       22
    0.168	        3	        1	        2	        9	       22
    0.178	        3	        1	        2	       10	       22
    0.236	        3	        1	        2	       11	       22
    0.288	        3	        1	        2	       12	       22
    0.318	        3	        1	        2	       13	       22
    0.394	        3	        1	        2	       14	       22
      0.5	        3	        1	        2	       15	       22
    0.532	        3	        1	        2	       16	       22
    0.556	        3	        1	        2	       17	       22
      0.0	        3	        1	        2	        0	       23
      0.0	        3	        1	        2	        1	       23
    0.004	        3	        1	        2	        2	       23
    0.008	        3	        1	        2	        3	       23
    0.026	        3	        1	        2	        4	       23
    0.042	        3	        1	        2	        5	       23
     0.06	        3	        1	        2	        6	       23
    0.084	        3	        1	        2	        7	       23
     0.09	        3	        1	        2	        8	       23
    0.118	        3	        1	        2	        9	       23
    0.174	        3	        1	        2	       10	       23
    0.208	        3	        1	        2	       11	       23
     0.25	        3	        1	        2	       12	       23
     0.33	        3	        1	        2	       13	       23
     0.39	        3	        1	        2	       14	       23
     0.42	        3	        1	        2	       15	       23
    0.494	        3	        1	        2	       16	       23
     0.55	        3	        1	        2	       17	       23
      0.0	        3	        1	        2	        0	       24
      0.0	        3	        1	        2	        1	       24
    0.004	        3	        1	        2	        2	       24
    0.008	        3	        1	        2	        3	       24
    0.016	        3	        1	        2	        4	       24
    0.038	        3	        1	        2	        5	       24
    0.078	        3	        1	        2	        6	       24
    0.096	        3	        1	        2	        7	       24
    0.112	        3	        1	        2	        8	       24
     0.13	        3	        1	        2	        9	       24
    0.172	        3	        1	        2	       10	       24
    0.222	        3	        1	        2	       11	       24
    0.198	        3	        1	        2	       12	       24
    0.306	        3	        1	        2	       13	       24
    0.326	        3	        1	        2	       14	       24
    0.366	        3	        1	        2	       15	       24
    0.458	        3	        1	        2	       16	       24
    0.544	        3	        1	        2	       17	       24
      0.0	        3	        1	        2	        0	       25
      0.0	        3	        1	        2	        1	       25
    0.004	        3	        1	        2	        2	       25
    0.018	        3	        1	        2	        3	       25
    0.026	        3	        1	        2	        4	       25
    0.042	        3	        1	        2	        5	       25
    0.042	        3	        1	        2	        6	       25
    0.074	        3	        1	        2	        7	       25
    0.082	        3	        1	        2	        8	       25
    0.116	        3	        1	        2	        9	       25
    0.142	        3	        1	        2	       10	       25
    0.204	        3	        1	        2	       11	       25
    0.244	        3	        1	        2	       12	       25
    0.246	        3	        1	        2	       13	       25
    0.314	        3	        1	        2	       14	       25
    0.364	        3	        1	        2	       15	       25
    0.392	        3	        1	        2	       16	       25
     0.46	        3	        1	        2	       17	       25
      0.0	        3	        1	        2	        0	       26
      0.0	        3	        1	        2	        1	       26
    0.002	        3	        1	        2	        2	       26
     0.01	        3	        1	        2	        3	       26
     0.02	        3	        1	        2	        4	       26
     0.03	        3	        1	        2	        5	       26
     0.04	        3	        1	        2	        6	       26
    0.068	        3	        1	        2	        7	       26
    0.088	        3	        1	        2	        8	       26
     0.12	        3	        1	        2	        9	       26
    0.132	        3	        1	        2	       10	       26
    0.146	        3	        1	        2	       11	       26
    0.234	        3	        1	        2	       12	       26
    0.234	        3	        1	        2	       13	       26
    0.292	        3	        1	        2	       14	       26
     0.29	        3	        1	        2	       15	       26
    0.376	        3	        1	        2	       16	       26
    0.434	        3	        1	        2	       17	       26
      0.0	        3	        1	        2	        0	       27
      0.0	        3	        1	        2	        1	       27
    0.002	        3	        1	        2	        2	       27
      0.0	        3	        1	        2	        3	       27
